COMPANY,LESS_FIN_EXP,LESS_GERL_ADMIN_EXP,LESS_NON_OPER_EXP,LESS_OPER_COST,LESS_SELLING_DIST_EXP,OPER_PROFIT,PLUS_NON_OPER_REV,TOT_OPER_REV,TOT_PROFIT,ACCT_PAYABLE,ACCT_RCV,ADV_FROM_CUST,BONDS_PAYABLE,CONST_IN_PROG,DVD_RCV,FIN_ASSETS_AVAIL_FOR_SALE,FIX_ASSETS,INT_RCV,INVEST_REAL_ESTATE,LT_BORROW,LT_PAYABLE,MONETARY_CAP,NON_CUR_LIAB_DUE_WITHIN_1Y,NOTES_PAYABLE,NOTES_RCV,OIL_AND_NATURAL_GAS_ASSETS,OTH_PAYABLE,OTH_RCV,PRODUCTIVE_BIO_ASSETS,PROJ_MATL,ST_BORROW,TOT_ASSETS,TOT_CUR_ASSETS,TOT_CUR_LIAB,TOT_LIAB,TRADABLE_FIN_ASSETS,AMORT_INTANG_ASSETS,DEPR_FA_COGA_DPBA,NET_CASH_FLOWS_FNC_ACT,NET_CASH_FLOWS_INV_ACT,NET_CASH_FLOWS_OPER_ACT,free_cash_flow
502034776,297664384.8,25594412.44,3345450.71,282542829.9,8448433.45,446141537.7,757648.87,966118975.1,443553735.9,11012436,11320181,240000,,13368913.14,602069.64,372408287.1,6152124657,6756520.91,,5192037340,,562907131.4,147056562,,,,238283382.3,40342790.99,,,500000000,9620213975,633585671.4,970849903.7,6242829224,974000,120933.13,167303850.9,106476916,-353641326.3,717212849.2,948140867.6
E0wrpTf8cO,-2426466.38,242578260.4,3338927.47,491282701.5,32190080.25,41827331.64,691418.23,822968557.3,39179822.4,122985699.8,145561670.6,24897815.93,,92059611.96,,,1053422465,,,110448167.5,,385232445.7,,,65067150,,104964625.1,230475967.7,,,120140000,2218234171,949123797.8,431733454.4,542181621.8,,57664.66,62324283.85,144634543.6,-154749487.1,101260830.4,-543888382.2
2oP56CE2F5,16911682.29,61093070.7,2218923,974349227.1,28931140.82,1997809.42,14800360.53,1085477414,14579246.95,180052032.9,100689323.8,90031211.86,,1229521392,,,1177742368,,,751000000,,288663929.2,226700000,243138131.4,155012442.1,,11854421.76,1431866.04,,35670811.04,645610360,3591605219,1035637271,1308448031,2093203670,,2374775.14,61746086.91,113370485.8,-271583001.9,177808594.9,173528482.9
1000061,90320285.49,385089498.2,9864488.61,1155263499,99123289.07,159542618.2,193727292,1795680889,343405421.6,112790513.2,60977874.31,160499031.7,,527299045.7,3848114.8,3479826,2700045207,,678072084.2,303926158.3,20314558.74,1788387379,76500000,,85200000,,1079280358,525734846.3,30047872.46,,2320000000,9468941885,2977817273,4564975259,5347794658,,44182082.68,132055435.4,367756504,-1477172462,-272866106.7,174179164
1600804,-5402784.93,221327497.9,1316131.78,1536269266,155891998.4,195117930.7,28725416.45,2204939272,222527215.4,707931895.6,446443789.9,542975447.1,,604974740.9,,,1502733966,,,,32568726.98,1167410775,,,,,148208241.3,691012083.8,,88281216.43,1120000000,6666072085,2773504689,2973987217,3006555944,,3828315.24,185156445,1156510895,-1827258954,491524867.4,1147250890
2cA1335800,13537306.65,95935754.7,7078378.96,1360218326,,31936076.49,15247371.75,1450274156,40105069.28,140934003.1,126037749.4,26032070.53,,368601543.7,110510.98,,1011852737,,34432062.43,665000000,9621024.93,380870942.6,,,23690177.96,,130891004.2,426405388.9,,,300000000,3224160046,996145057.9,647150195.5,1382331220,,5483705.35,49309954.08,348213999.4,-141919754,-49793530.68,-590419571.1
saGDLbbqC2,,,,,,,,879380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0P85FE0A44,188053220.2,493645572.9,53159431.82,2122468505,1246702.72,51976475.06,29628936.35,2896104326,28445979.59,1039959945,539673229.3,240003657.3,1037788000,5512507468,27237379.47,,6189054982,,70220266.22,5192828852,179602555.6,1101778429,123773680,141662000,226707339.2,,812606305.5,229766995.7,,402553.93,1763461590,18471538945,2924956153,4308107120,11577103578,,43413430.48,297599266.2,1381463278,-1912084821,218920491.6,-1548166802
2020291,401258194.5,1652193108,127061817.9,25015676002,298581193.8,1739050644,51918640.79,30821224041,1663907466,8056794917,4191292723,13383235239,1386919126,83634255.87,3397340.07,,1672315172,2000000,1730239933,5709449384,98978614.98,7853618577,1320500000,,81663290,,4769489859,3190209754,,,6537800000,51197384986,42446981677,35644009678,43689528568,1025824.36,9949665.1,296196045.1,462426382.4,-526408067.8,-1284759175,-1428207543
F5D6F,278563687.8,777195188.1,11773362.83,6667904166,956205497.5,111050948.5,22166899.14,8692918190,121444484.8,1819368893,93188244.25,785746782.1,,171945415.4,,,1770361437,344837.16,1274633159,1268892717,15078107.43,2581598281,98894233.01,713542621,,,1070728429,1464855723,,,2726704500,14281199358,5884272800,8107384517,9481392262,,24295796.71,147759071.6,2119821140,-3527782211,2460766698,34124925.77
2AF3EB64D4,45672934.13,62761050.37,1464052.53,594771372.5,32152557.65,109149276.6,5384673.24,851808154.3,113069897.4,99387209.64,70987457.62,1652703.54,,54971932,,,221874249,,,,,327773356.2,,30000000,,,1867757.6,2729098.25,,,499703386,1391845381,1081175159,654580672.4,654580672.4,,717026.04,8870823.94,411750960.8,-164376353.8,-65496407.09,-303537744.4
kfjdgT2Ar1,10322293.22,47126463.02,169108.65,614346697.6,32166740.74,99841904.5,8063929.16,809367390.8,107736725,144664462.5,152905437.6,7118393.53,,,,,165209135.1,,19283548.55,,,170032835.3,3000000,10023305.63,487804.95,,2265326.02,8964986.92,,,69949764,647527864.1,425429757.9,232116604.7,233913604.7,,1111528.53,16853923.01,-31321804.68,29292527.52,29847149.67,161963.9763
1000906,85640368.65,187787353.8,2096290.56,23454026193,57587248.4,85300484.31,23460344.83,23861491266,106664538.6,237062219.5,262114359.7,184444127.2,,3874043.34,,2876000,421767576.4,,41105425.83,,,713555823,,1564041743,150796398.5,,194264543.3,37473524.17,,,685079262.9,4304514836,3415912713,2926242157,2927592692,1890450,2610792.7,22904545.32,149924545.4,-173166270.3,15075195.22,-93749570.08
4W75872027,-2722533.35,17285240.25,19573.95,875921059.5,,30155307,232800702.9,907442110.4,262936436,,6587985.01,33149184.13,,112441136.5,,,5402286481,,,7961893200,,308906254.5,506053400,,,,1410180387,10643211701,,,,17905859417,10997555289,1968361273,9930287841,,3874515.12,150656880.4,-2385133250,2039429552,30954568.79,690804364
fme8Cdcgs0,-1453931.53,14036290.64,6553665.78,238342920.5,12048924.8,67948407.35,100108493.9,303044903.4,161503235.4,,43698000,,,4266493.9,,,1137981.69,,83484142.06,882000000,,107077831.7,240000000,,,,726090594.1,71662784,,,,4353806473,4171305356,981891588.5,1863891589,,,3739822.4,-658993208.8,31272244.17,509707118.5,-3040791232
aVBKvlff7C,2960748.15,11551650.2,118364.24,195758872.3,4029727.63,17127567.65,871056.6,232130514.9,17880260.01,40293224.13,19487540,8600,,28527021.27,,,99632019.78,,,56000000,,14241183.39,,5105084,6480000,,92053583.22,17969675.97,,,8000000,290716971,153162289.4,132348749.7,188348749.7,,,,33533345.26,-69873904.67,38734956.98,-69910302.37
P8NEfLoTvr,34.17,140252.15,,212745887.2,453274.13,10236005.8,90000000,223927868,100236005.8,4523379.16,252328382.1,157976.6,,4454680,,,38694026.17,,,270200000,,214867577.4,,,,,5158905.2,153750189.9,,,300000,3106524864,2965187157,38309236.17,313509236.2,,,11957.89,40000000,212648732.8,-43108062.19,-661276412.1
27987F4AE2,52918003.54,128797076.2,9965966.81,2250483803,132558985.9,89763380.25,11489504.47,2703444473,91286917.91,184421240.6,576605585.3,12188017.84,,22184591.07,,,1296100435,,,30000000,,183757899.5,187312115.3,435633269.1,69405975.22,,514950.58,3348107.49,,,461737376,3887844943,2455973169,1940195764,1975091968,1944817,3351301.54,155333628.6,342611482.1,-114546972.8,-281805866.9,218430447.5
oTLW3l1sou,57449736.3,174951953.6,7494252.56,1435237962,2802899.8,67130794.63,53057688.61,1781660298,112694230.7,236216414.7,264320393.5,530063108.5,,2428749265,,337621.76,914712872.1,,,1840383246,73594607.27,1367571624,,60000000,30451581.13,,937555291.4,518129402.1,,,1683823904,8724415525,3416881564,3787413787,5705174109,,77750725.98,80823369.74,1736249426,-1165970997,107323572.3,-1190976227
rXtI5kLUb1,,,,,,,,19522330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYqiXLbgqn,-1177553.39,75441806.17,7199039.93,497414195.4,22781279.31,171742365.5,284679793.4,828093211.6,449223119,536102913,1883697493,1288132266,,111736805.4,,,1022812252,,,2531900000,,69154036.03,,,,,140258159.7,1639769100,,,285000000,20447726132,19300758874,2203030754,4734930754,,71058.2,31090090.35,1113410377,-15569967.97,-1413551669,-832906575.3
BuCLvco6h1,772532.27,2321981.6,38005.5,113334106.3,1314812.77,11763095.02,,129568078,11725089.52,13208126.08,34814847.66,30741.36,,,,,49873397.39,,,,,2968283.81,,,2510000,,14122975.88,3221968.13,,,14100000,133750955.7,81554113.04,45748655.79,45748655.79,,58467.6,4902862.83,8563589.02,-11241589.89,372208.62,-32893512.82
1600415,216876735.8,311282258.7,4174235.28,1770307399,130461748.4,847092116.4,21416877.26,3396335507,864334758.4,773506127.8,86796979.46,3798565719,690725862,283487150.9,,100000000,5139467207,,202081386.8,500000000,,2211881535,,,,,1001113883,67657872.01,,,1119500000,18119679180,7544251382,9079498266,10293962079,,104239389.5,398391009.2,233076811.1,-1135336256,2300301587,-373189395.1
R3iwmwOcWd,-2280280.23,5589758.4,,746315895.9,,177358190.2,100000000,928784235.2,277358190.2,,,,,,,,3520826.66,,,12000000,,381037778.2,20000000,7500000,,,1096117124,164422450.2,,,50000000,5823049312,5739528486,1188515393,1200515393,,,270132.34,209538502.8,46837157.47,66404840.07,-4289721408
zpaD9Dpyu1,-445534.71,4898789.69,2000,530215135.4,188854,188947916.2,2345615.86,729731292.4,191291532,602809263.7,496054359.3,33600993.35,,529287828.6,,,795898064.7,,,461654963.9,,102827430.6,59750000,,,,208015170.1,142486738.2,,,10250000,4174567863,2754746388,1036677197,1611316811,,,138002.32,48954335.19,-43146924.58,12338733.72,-17105027.27
2pO5pocSEd,12201663.3,69114734.83,11390646.75,287763786.6,34342462.94,145739979.6,10706673.31,532238088.1,145056006.2,8639241.18,16271725.48,50619321.29,,185208299.4,,,611342407,,423805471.4,1068200000,,284657856.4,271500000,,,,396104866.2,1546160408,,,240000000,4657141785,1944723657,982468736.4,2097553944,,446078,35345524.01,576978839.5,-633079602,91171110.8,-952431003
2AF3EA918D,-16841525.34,530450858.9,28737254.16,17981450211,36264427.52,1532419653,90875735.73,20118468328,1594558134,1522578802,96035106.05,78722110.25,,2314576383,,,2896479059,,,65752250,,1840161008,85062150,230000000,1532174364,,44487809.65,51713424.71,,,1899016121,10852226911,5396585335,3897131422,3975169506,,5080636.42,351285631.1,3237587660,-2754620854,686407645.9,-2533475684
16V9E4ED51,713552318.3,1836404325,50786405.47,18323187313,356367095.7,1700186048,285054850.3,23150601768,1934454493,2680218557,640433162,664439898.7,2403134833,1233629621,13630000,,11307010793,1927890.64,3398431.54,4016150220,325016495,3994462753,1860000000,1340542092,1271120362,,1399321172,1913337100,,28590427.06,4568379000,30252814676,10878011066,14172322728,22144905720,,171626642.2,911843381.7,1658918038,-5886802306,2409517108,3226583996
16E2B20853,394782.19,66040530.8,8929516.69,1061103133,21731043.15,346777751.5,55972924.94,1595796599,461119845.1,14346180.45,45591363.12,968383147.4,,450798562.3,,,850128364.8,,,572000000,,537771158.9,28000000,,,,288521774.3,1300174344,,,40000000,7795970223,3117257173,1567381928,2139381928,20000000,874105.02,32282645.12,-55426207.95,-218914357.1,148238241.8,-473493904.4
1000533,23288933.48,110000278.4,1307982.76,1533641319,281173285.3,33563601.53,23567282.62,2022522311,55822901.39,432754852.1,417997771.1,180172257.1,,1722991.4,50512456.79,,78785707.96,,25845959.99,,,217700366.2,,65660833.37,63624480.51,,256492777.4,93455762.63,,,219000000,2210925084,1379735425,1183695660,1188891015,300000,1257455.52,17106328.72,-95556461.74,25534193.92,-56811781.38,-22288876.22
16KCA4B2C9,22281695.89,201656123.2,1867792.55,3859276959,116562455.4,360584556.4,15616158.84,4596734121,374332922.7,300076833.6,368987743.8,141663687.9,498502885.1,118359198,,,310518335.2,,639663.87,82300000,5870000,1648741253,,60000000,49840000,,549211599.4,375475362.6,,886257.25,706938000,8393931083,5118074096,2205637938,2814054374,1783297.25,3343344.22,45333899.95,1212454531,-858253296,36436230.27,-194855244.8
8kJYvMshvZ,,,,,,19728086.94,,134272051.5,19824360.94,,,,,,,,,,,,,,,,,,,,,,,345790008.4,107170476.4,151533825,151533825,,,,51666391.49,-89670010.68,38756075.62,
3A1CB83F4B,9429354.85,400691254.2,7378796.87,3134744291,68098297.12,593312526.8,35107204.88,4232534722,621040934.8,726914439.3,1112081964,1304794896,,306793201.1,,1700160,1402917540,,,419016000,7943280,1335939008,137000000,206076758,413422478.6,,53111141.37,14864633.17,,,,6269886415,4207830120,2506580424,3217631467,,5666613.11,109078045.7,-59576534.5,-746314472,139156350.3,-311507018.5
600873,190446352,596270472.8,19970957.93,10072850524,908349731.6,443928763.9,118738636.8,12157232854,542696442.7,1168499488,1276433899,582187404.2,,404869014.5,,259348361.6,1524357895,2057358.08,241091876.6,570805258.4,16500,1445945527,124700000,374681621.9,336416204.4,,1159662054,832627596.5,24867115.97,424,1931598443,9804976381,5706952584,5620048156,6293183245,724644.86,41187222.88,114912162.6,-585241323,-238545790.2,1155575186,535433682.4
F5C7F,35376209.31,214417502.4,1313921.89,3385156345,89106435.54,856352751.7,3137618.56,4612702323,858176448.4,203518822.9,40785594.66,60671017.09,,48362526.14,,,2606024439,,,30000000,,472806066.3,15000000,,913375113.1,,35277155.81,7270000.57,,,332500000,4523560369,1646191927,687507016.5,728687572.1,,2591538.21,239913080.4,-313167738.6,-130159290,606335061.2,123889088.4
7E29yqT1bI,136000814.8,93116593.9,,813767000,,-155170392.8,,933211000,202551384.8,,,,1300000000,85000000,,,2631525050,,,1719910000,,118764779.4,317350000,,,,1350574832,3380662911,,,,14398955875,11671430825,2115502639,5135412639,,,4579627,740778436.7,-1492441043,838080304.1,-8748663367
EvQmiV8tUH,8688346.79,6477017.31,121739.51,89253699.27,8354736.46,2442934.6,118455.21,116768627.8,2439650.3,19145750.13,40219518.14,392265.69,,9104399.39,,,8897620.74,,,,,5896244.78,,4604765.4,2995112,,5663573.8,3257478.3,,,24800000,147419498.6,128150637.1,55414589.11,55414589.11,,,,54672405.5,-10022690.89,-39097170.21,-76543531.31
1VsImOAMzy,46787620,170255350,3393045,9960530085,162544836,587143727,9577480,10888868217,593328162,580751282,1434045,27681619,,73156785,,,750524195,6888000,,,,118380800,,,,,460876855,1042215462,,993649,400000000,3283746807,2258545610,1600504163,1602226163,,3728950,77729509,-82334226,-798819838,665803583,17731666.89
495390222,3308751.26,37076230.11,7786165.26,519035238.5,10275788.01,39215833.24,58315428.36,658888597.3,89745096.34,240398770.3,218811645.3,9205011.85,,638498.75,,,112898789.3,,851694831.2,183149506,262757087.3,64848470.7,30148661.83,,940000,,251124837.7,73133930.3,,,,3801574994,900790184.8,624430094.7,2544009972,5000000,322590.7,24334081.29,43555193.54,32538633.45,-78115360.43,-200525344.3
2oL91EC35B,49450561.62,182762889.8,1522994.8,1417936692,198648497.1,142210993.9,7132750.2,2020548329,147820749.3,525742960.9,770078526.8,16733795.4,,34973866.7,,,561913353.5,,,135500000,,161935388.6,40000000,136153000,210773914.9,,37333841.89,124978344.9,,,625000000,2907029449,1959394655,1433972882,1573976794,,2204657.74,50236645.55,84983496.84,-146767914.9,24996992.88,325775580.6
2oK500C14A,3528631.55,113967083,2162844.12,739225444.1,17799765.44,204242410,14386392.02,1059540578,216465957.9,463949566.6,741249244.7,33537167.98,,68201453.65,6949.8,,440632905.8,,,,,269289516.9,,145314820.5,70241600,,39308728.8,11909148.39,,,60000000,2146701174,1459435263,803753144.7,803817347.1,256809.92,6094536.6,39939806.22,-17438838.51,-86984112.85,67978053.54,200080667.8
U2vchqLcmH,2721704.38,35213253.82,212738.77,303194658.5,6529763.5,34689198.5,1571635.38,383766308.2,36048095.11,59915086.32,87752945.59,2055996.14,,25142471.76,,,47857738.19,,,,,6833629.17,,,1234639.46,,14000082.89,19842159.65,,,55000000,277585986.3,178149636.2,142030516,142030516,,,,17428193.13,-32961849.91,4363523.82,-2077446.606
KWlPAIpodg,-1166356.32,7647422.93,12.94,49841560.15,390080.05,349804057.9,10824567.27,325849770.9,360628612.2,825773.64,384991962.5,3592478.98,,9019489.8,,,16901360.72,,4603793960,553600980.6,162003064.7,303149800.6,,,,,100196159.5,132118497.6,,,,6301250807,859899635.9,104809240.3,820613285.6,,3064680,1109705.76,-27462626.01,-167018879.7,172567618.9,167233263.3
F5936,-1937095.6,305106572.5,3733798,6405119621,224997317.1,407272170,85649843.39,7349330155,489188215.3,1080455330,1038742960,768561513.1,988645179.8,82899059.56,,205560753.5,781849507.8,10823262.27,261466386.3,,5044.6,2250633533,47500000,390945460.8,330613400.1,,262953277,210562939.2,,,1126605397,9385139943,6424877727,3746349758,4880193286,16924420,4410870.01,87312007.09,355832685.3,-242998542.2,279974224.5,55019582.75
2020278,139117713.8,463813896.6,12398216.3,7202458159,144694344,-127571199.1,166931810.5,7924933038,26962395.12,2391663810,1553000375,507791736.9,,1923227322,,,1785419593,,3231727.45,1902613060,-205153000,1861602207,221744320,601269272.7,987478453,,262372399.3,633031244.1,,,3634688000,12510178707,8057859841,7797766320,9967016177,,29810066.4,166497719.8,-16389411.73,-344627730.5,345675744.2,313381823.9
3IRA5F6A45,2588969.44,62010403.13,4110220.64,1368972496,47926259.4,310756971,58554921.66,1793388520,365201672,25918331.51,14650669.04,48408745.65,1481998393,79974194.19,,,1276372144,,,451470728,2804408,599862639.1,149000000,,,,212594789.9,2446765566,,,340900000,11024819947,3268546891,816689461.8,2788112991,200000000,284425.33,40416361.27,-186683034.5,-442322733.6,241061146,-261342199.9
NBrUUcEv4r,686500.83,3948411.5,101533,804673455.2,,-3896536.72,251900957.7,805526812.3,247902888,35889.65,127120.5,,,,,,17276627.7,,,660000000,,126442015.8,,,,,896738343.7,262176431.5,,,,8252623214,7840058418,896940248.9,1678128309,,337343.28,1081378.84,-107989612.8,-234453900.5,270794519.7,-3917612344
j9pruL02Ir,,,,,,,,,,115865922.4,140298050,586976.27,,33964434.73,,,170569530.6,2557855.56,1295449.19,15000000,,249531198.5,2530000,90310232.15,118326306.6,,788005.77,675564.59,,,93500000,892228057.1,625522930,304854005.6,323119450.3,,636520.8,13698358.52,411455458.8,-91162042,-109330008.8,-173490270.5
790152964,-1470606.47,6547176.95,6090.2,45927453.46,1426221.92,82030126.59,63600000,151540495.5,145624036.4,54434491.87,1231606.13,19849164.68,,1017596759,,,14796235.7,,,2239860920,,388379434.1,181791740,,,,1874765083,1459387952,,,29712080,8991263511,7728871237,2174119763,4413980683,,,1594325.39,553377192.6,-674169302.7,25089226.66,-1172665523
2oF4E6CD70,4405361.25,60503355.88,1788205.46,714018676,43796276.93,48935930.95,3504828.88,873311610.5,50652554.37,44528961.35,36341182,4527174.84,,1637077.6,,,225292239.7,,858798.77,,,140824293,,6000000,30583062.54,,5137993.52,1845517.66,,,74670810,689687736,438686270.7,151892772,151892772,3891200,464765.22,24787077.3,10757907.66,26691884.69,-74233755.09,-109486418.2
qMgTxRjAH2,211552765.1,136598925.1,1562533.23,5011432930,316961002.2,59085188.01,28379236.09,5757544612,85901890.87,470521111.4,395916188.7,128085718,,86905279.89,,,1441834833,,,672900000,21294120.46,491587333.3,168000000,627120000,129728527.2,,288839668.1,195329576.1,,885753.37,1139850000,5193290797,3583050667,2885401280,3584683646,1357854.63,271053.48,191337121.6,-65671642.35,-295496585.1,198798606.1,-37341579.75
MfHEhX836R,-16487377.47,51782561.42,191701.21,16234482.58,17716342.02,-3914046.85,1848892.83,51070720.53,-2256855.23,9739350.28,12911778,822294193.7,,,,,15338209.35,,28114173.91,5435050000,,1152990661,140000000,,,,1401624687,5064872879,,,1100000000,22036207876,21655125721,3449181375,9106297875,23000000,,,4675444389,-64355647.59,-4249678664,-18271831630
wDfLYPn1b9,54881676.05,38252186.46,5647803.44,349199363.5,,47926113.74,133795.56,496228934,108946364.2,155937076.7,43928207.44,32263888,,,,,726789402.5,,,2484000000,,279725113.9,191000000,,21000000,,1047471692,2069286698,,,,8970470604,8089940152,1596109494,4508781967,1802887.67,2389710.9,16864931.61,711975678.2,5585428.09,-1105982441,-3341092223
2000170,,2481646878,5117105.14,,,2213137138,92317129.02,4930346597,2300337162,,,,,,,1937065677,617049410.4,130383985.8,,,,37273819768,,,,,,,,,,55204857970,,,38433042304,5651560288,53092664.69,106459697.3,-780997471.6,-1144671805,-10518731953,
1000426,28467035.77,69630665.1,48788193.79,366266714.8,7125657.36,-72883852.84,310068306.1,381957236.7,188396259.4,122343502.5,24968992.21,56392477.38,,423947006.2,,,597421221.7,2522638.89,,267890000,,263272215.7,611000000,,749445.52,,34979299.35,5676636.39,,671088.25,,3140844174,513698326.9,1008712177,1528992130,,12618855.46,51518364.14,-69879515.96,119502239,100636914.1,830411149.1
